code,uri,label
" MENINGIOMA, FAMILIAL, SUSCEPTIBILITY TO ",OMIM:608118," MENINGIOMA, FAMILIAL, SUSCEPTIBILITY TO "
 MENKES DISEASE ,OMIM:608118, MENKES DISEASE 
 MENTAL RETARDATION AND DISTINCTIVE FACIAL FEATURES WITH OR WITHOUT CARDIAC DEFECTS ,OMIM:608118, MENTAL RETARDATION AND DISTINCTIVE FACIAL FEATURES WITH OR WITHOUT CARDIAC DEFECTS 
 MENTAL RETARDATION WITH LANGUAGE IMPAIRMENT AND WITH OR WITHOUT AUTISTIC FEATURES ,OMIM:608118, MENTAL RETARDATION WITH LANGUAGE IMPAIRMENT AND WITH OR WITHOUT AUTISTIC FEATURES 
" MENTAL RETARDATION, ANTERIOR MAXILLARY PROTRUSION, AND STRABISMUS ",OMIM:608118," MENTAL RETARDATION, ANTERIOR MAXILLARY PROTRUSION, AND STRABISMUS "
" MENTAL RETARDATION, AUTOSOMAL DOMINANT ",OMIM:608118," MENTAL RETARDATION, AUTOSOMAL DOMINANT "
" MENTAL RETARDATION, AUTOSOMAL RECESSIVE ",OMIM:608118," MENTAL RETARDATION, AUTOSOMAL RECESSIVE "
" MENTAL RETARDATION, ENTEROPATHY, DEAFNESS, PERIPHERAL NEUROPATHY, ICHTHYOSIS, AND KERATODERMA ",OMIM:608118," MENTAL RETARDATION, ENTEROPATHY, DEAFNESS, PERIPHERAL NEUROPATHY, ICHTHYOSIS, AND KERATODERMA "
" MENTAL RETARDATION, FRA12A TYPE ",OMIM:608118," MENTAL RETARDATION, FRA12A TYPE "
" MENTAL RETARDATION, NONSYNDROMIC, X-LINKED ",OMIM:608118," MENTAL RETARDATION, NONSYNDROMIC, X-LINKED "
" MENTAL RETARDATION, TRUNCAL OBESITY, RETINAL DYSTROPHY, AND MICROPENIS SYNDROME ",OMIM:608118," MENTAL RETARDATION, TRUNCAL OBESITY, RETINAL DYSTROPHY, AND MICROPENIS SYNDROME "
" MENTAL RETARDATION, X-LINKED SYNDROMIC ",OMIM:608118," MENTAL RETARDATION, X-LINKED SYNDROMIC "
" MENTAL RETARDATION, X-LINKED, ASSOCIATED WITH FRAGILE SITE FRAXE ",OMIM:608118," MENTAL RETARDATION, X-LINKED, ASSOCIATED WITH FRAGILE SITE FRAXE "
" MENTAL RETARDATION, X-LINKED, WITH CEREBELLAR HYPOPLASIA AND DISTINCTIVE FACIAL APPEARANCE ",OMIM:608118," MENTAL RETARDATION, X-LINKED, WITH CEREBELLAR HYPOPLASIA AND DISTINCTIVE FACIAL APPEARANCE "
" MENTAL RETARDATION, X-LINKED, WITH PANHYPOPITUITARISM ",OMIM:608118," MENTAL RETARDATION, X-LINKED, WITH PANHYPOPITUITARISM "
" MENTAL RETARDATION-HYPOTONIC FACIES SYNDROME, X-LINKED, 1 ",OMIM:608118," MENTAL RETARDATION-HYPOTONIC FACIES SYNDROME, X-LINKED, 1 "
" MESOTHELIOMA, MALIGNANT ",OMIM:608118," MESOTHELIOMA, MALIGNANT "
" METABOLIC ENCEPHALOMYOPATHIC CRISES, RECURRENT, WITH RHABDOMYOLYSIS, CARDIAC ARRHYTHMIAS, AND NEURODEGENERATION ",OMIM:608118," METABOLIC ENCEPHALOMYOPATHIC CRISES, RECURRENT, WITH RHABDOMYOLYSIS, CARDIAC ARRHYTHMIAS, AND NEURODEGENERATION "
 METACARPAL 4-5 FUSION ,OMIM:608118, METACARPAL 4-5 FUSION 
 METACHONDROMATOSIS ,OMIM:608118, METACHONDROMATOSIS 
 METACHROMATIC LEUKODYSTROPHY ,OMIM:608118, METACHROMATIC LEUKODYSTROPHY 
 METACHROMATIC LEUKODYSTROPHY DUE TO SAPOSIN B DEFICIENCY ,OMIM:608118, METACHROMATIC LEUKODYSTROPHY DUE TO SAPOSIN B DEFICIENCY 
 METAPHYSEAL ANADYSPLASIA 2 ,OMIM:608118, METAPHYSEAL ANADYSPLASIA 2 
" METAPHYSEAL CHONDRODYSPLASIA, JANSEN TYPE ",OMIM:608118," METAPHYSEAL CHONDRODYSPLASIA, JANSEN TYPE "
" METAPHYSEAL CHONDRODYSPLASIA, SCHMID TYPE ",OMIM:608118," METAPHYSEAL CHONDRODYSPLASIA, SCHMID TYPE "
 METAPHYSEAL DYSPLASIA WITH MAXILLARY HYPOPLASIA WITH OR WITHOUT BRACHYDACTYLY ,OMIM:608118, METAPHYSEAL DYSPLASIA WITH MAXILLARY HYPOPLASIA WITH OR WITHOUT BRACHYDACTYLY 
 METAPHYSEAL DYSPLASIA WITHOUT HYPOTRICHOSIS ,OMIM:608118, METAPHYSEAL DYSPLASIA WITHOUT HYPOTRICHOSIS 
" METAPHYSEAL DYSPLASIA, SPAHR TYPE ",OMIM:608118," METAPHYSEAL DYSPLASIA, SPAHR TYPE "
 METATROPIC DYSPLASIA ,OMIM:608118, METATROPIC DYSPLASIA 
 METHEMOGLOBINEMIA DUE TO DEFICIENCY OF METHEMOGLOBIN REDUCTASE ,OMIM:608118, METHEMOGLOBINEMIA DUE TO DEFICIENCY OF METHEMOGLOBIN REDUCTASE 
 METHEMOGLOBINEMIA TYPE IV ,OMIM:608118, METHEMOGLOBINEMIA TYPE IV 
 METHIONINE ADENOSYLTRANSFERASE DEFICIENCY ,OMIM:608118, METHIONINE ADENOSYLTRANSFERASE DEFICIENCY 
 METHYLCROTONYLGLYCINURIA ,OMIM:608118, METHYLCROTONYLGLYCINURIA 
 METHYLMALONATE SEMIALDEHYDE DEHYDROGENASE DEFICIENCY ,OMIM:608118, METHYLMALONATE SEMIALDEHYDE DEHYDROGENASE DEFICIENCY 
" METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, CBLC TYPE ",OMIM:608118," METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, CBLC TYPE "
" METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, CBLD TYPE ",OMIM:608118," METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, CBLD TYPE "
" METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, CBLF TYPE ",OMIM:608118," METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, CBLF TYPE "
" METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, CBLJ TYPE ",OMIM:608118," METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, CBLJ TYPE "
 METHYLMALONIC ACIDURIA DUE TO METHYLMALONYL-COA MUTASE DEFICIENCY ,OMIM:608118, METHYLMALONIC ACIDURIA DUE TO METHYLMALONYL-COA MUTASE DEFICIENCY 
 METHYLMALONIC ACIDURIA DUE TO TRANSCOBALAMIN RECEPTOR DEFECT ,OMIM:608118, METHYLMALONIC ACIDURIA DUE TO TRANSCOBALAMIN RECEPTOR DEFECT 
" METHYLMALONIC ACIDURIA, CBLA TYPE ",OMIM:608118," METHYLMALONIC ACIDURIA, CBLA TYPE "
" METHYLMALONIC ACIDURIA, CBLB TYPE ",OMIM:608118," METHYLMALONIC ACIDURIA, CBLB TYPE "
 METHYLMALONYL-COA EPIMERASE DEFICIENCY ,OMIM:608118, METHYLMALONYL-COA EPIMERASE DEFICIENCY 
 MEVALONIC ACIDURIA ,OMIM:608118, MEVALONIC ACIDURIA 
" MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I ",OMIM:608118," MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I "
" MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE II ",OMIM:608118," MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE II "
 MICROCEPHALY AND CHORIORETINOPATHY ,OMIM:608118, MICROCEPHALY AND CHORIORETINOPATHY 
" MICROCEPHALY WITH OR WITHOUT CHORIORETINOPATHY, LYMPHEDEMA, OR MENTAL RETARDATION ",OMIM:608118," MICROCEPHALY WITH OR WITHOUT CHORIORETINOPATHY, LYMPHEDEMA, OR MENTAL RETARDATION "
" MICROCEPHALY, CONGENITAL CATARACT, AND PSORIASIFORM DERMATITIS ",OMIM:608118," MICROCEPHALY, CONGENITAL CATARACT, AND PSORIASIFORM DERMATITIS "
" MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME ",OMIM:608118," MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME "
" MICROCEPHALY, POSTNATAL PROGRESSIVE, WITH SEIZURES AND BRAIN ATROPHY ",OMIM:608118," MICROCEPHALY, POSTNATAL PROGRESSIVE, WITH SEIZURES AND BRAIN ATROPHY "
" MICROCEPHALY, PRIMARY AUTOSOMAL RECESSIVE ",OMIM:608118," MICROCEPHALY, PRIMARY AUTOSOMAL RECESSIVE "
" MICROCEPHALY, PROGRESSIVE, WITH SEIZURES AND CEREBRAL AND CEREBELLAR ATROPHY ",OMIM:608118," MICROCEPHALY, PROGRESSIVE, WITH SEIZURES AND CEREBRAL AND CEREBELLAR ATROPHY "
" MICROCEPHALY, SHORT STATURE, AND IMPAIRED GLUCOSE METABOLISM 1 ",OMIM:608118," MICROCEPHALY, SHORT STATURE, AND IMPAIRED GLUCOSE METABOLISM 1 "
" MICROCEPHALY, SHORT STATURE, AND IMPAIRED GLUCOSE METABOLISM 2 ",OMIM:608118," MICROCEPHALY, SHORT STATURE, AND IMPAIRED GLUCOSE METABOLISM 2 "
" MICROCEPHALY, SHORT STATURE, AND POLYMICROGYRIA WITH OR WITHOUT SEIZURES ",OMIM:608118," MICROCEPHALY, SHORT STATURE, AND POLYMICROGYRIA WITH OR WITHOUT SEIZURES "
 MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME ,OMIM:608118, MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME 
" MICROCORNEA, MYOPIC CHORIORETINAL ATROPHY, AND TELECANTHUS ",OMIM:608118," MICROCORNEA, MYOPIC CHORIORETINAL ATROPHY, AND TELECANTHUS "
 MICROHYDRANENCEPHALY ,OMIM:608118, MICROHYDRANENCEPHALY 
 MICROPHTHALMIA WITH LIMB ANOMALIES ,OMIM:608118, MICROPHTHALMIA WITH LIMB ANOMALIES 
" MICROPHTHALMIA, ISOLATED ",OMIM:608118," MICROPHTHALMIA, ISOLATED "
" MICROPHTHALMIA, ISOLATED, WITH COLOBOMA ",OMIM:608118," MICROPHTHALMIA, ISOLATED, WITH COLOBOMA "
" MICROPHTHALMIA, SYNDROMIC ",OMIM:608118," MICROPHTHALMIA, SYNDROMIC "
" MICROSPHEROPHAKIA AND/OR MEGALOCORNEA, WITH ECTOPIA LENTIS AND WITH OR WITHOUT SECONDARY GLAUCOMA ",OMIM:608118," MICROSPHEROPHAKIA AND/OR MEGALOCORNEA, WITH ECTOPIA LENTIS AND WITH OR WITHOUT SECONDARY GLAUCOMA "
" MICROTIA, HEARING IMPAIRMENT, AND CLEFT PALATE ",OMIM:608118," MICROTIA, HEARING IMPAIRMENT, AND CLEFT PALATE "
 MICROVASCULAR COMPLICATIONS OF DIABETES ,OMIM:608118, MICROVASCULAR COMPLICATIONS OF DIABETES 
" MIGRAINE WITH OR WITHOUT AURA, SUSCEPTIBILITY TO, 1 ",OMIM:608118," MIGRAINE WITH OR WITHOUT AURA, SUSCEPTIBILITY TO, 1 "
" MIGRAINE WITH OR WITHOUT AURA, SUSCEPTIBILITY TO, 13 ",OMIM:608118," MIGRAINE WITH OR WITHOUT AURA, SUSCEPTIBILITY TO, 13 "
" MIGRAINE, FAMILIAL HEMIPLEGIC, 1 ",OMIM:608118," MIGRAINE, FAMILIAL HEMIPLEGIC, 1 "
" MIGRAINE, FAMILIAL HEMIPLEGIC, 2 ",OMIM:608118," MIGRAINE, FAMILIAL HEMIPLEGIC, 2 "
" MIGRAINE, FAMILIAL HEMIPLEGIC, 3 ",OMIM:608118," MIGRAINE, FAMILIAL HEMIPLEGIC, 3 "
 MINICORE MYOPATHY WITH EXTERNAL OPHTHALMOPLEGIA ,OMIM:608118, MINICORE MYOPATHY WITH EXTERNAL OPHTHALMOPLEGIA 
 MIRROR MOVEMENTS ,OMIM:608118, MIRROR MOVEMENTS 
 MISMATCH REPAIR CANCER SYNDROME ,OMIM:608118, MISMATCH REPAIR CANCER SYNDROME 
 MITCHELL-RILEY SYNDROME ,OMIM:608118, MITCHELL-RILEY SYNDROME 
 MITOCHONDRIAL COMPLEX I DEFICIENCY ,OMIM:608118, MITOCHONDRIAL COMPLEX I DEFICIENCY 
 MITOCHONDRIAL COMPLEX I DEFICIENCY DUE TO ACAD9 DEFICIENCY ,OMIM:608118, MITOCHONDRIAL COMPLEX I DEFICIENCY DUE TO ACAD9 DEFICIENCY 
 MITOCHONDRIAL COMPLEX II DEFICIENCY ,OMIM:608118, MITOCHONDRIAL COMPLEX II DEFICIENCY 
" MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 1 ",OMIM:608118," MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 1 "
" MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 2 ",OMIM:608118," MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 2 "
" MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 3 ",OMIM:608118," MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 3 "
" MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 4 ",OMIM:608118," MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 4 "
" MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 5 ",OMIM:608118," MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 5 "
" MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 6 ",OMIM:608118," MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 6 "
" MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 7 ",OMIM:608118," MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 7 "
" MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 8 ",OMIM:608118," MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 8 "
" MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 9 ",OMIM:608118," MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 9 "
 MITOCHONDRIAL COMPLEX IV DEFICIENCY ,OMIM:608118, MITOCHONDRIAL COMPLEX IV DEFICIENCY 
" MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 1 ",OMIM:608118," MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 1 "
" MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 2 ",OMIM:608118," MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 2 "
" MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 3 ",OMIM:608118," MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 3 "
" MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 4 ",OMIM:608118," MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 4 "
 MITOCHONDRIAL DNA DEPLETION SYNDROME ,OMIM:608118, MITOCHONDRIAL DNA DEPLETION SYNDROME 
 MITOCHONDRIAL MYOPATHY WITH DIABETES ,OMIM:608118, MITOCHONDRIAL MYOPATHY WITH DIABETES 
 MITOCHONDRIAL MYOPATHY WITH LACTIC ACIDOSIS ,OMIM:608118, MITOCHONDRIAL MYOPATHY WITH LACTIC ACIDOSIS 
" MITOCHONDRIAL MYOPATHY, ENCEPHALOPATHY, LACTIC ACIDOSIS, AND STROKE-LIKE EPISODES ",OMIM:608118," MITOCHONDRIAL MYOPATHY, ENCEPHALOPATHY, LACTIC ACIDOSIS, AND STROKE-LIKE EPISODES "
" MITOCHONDRIAL MYOPATHY, INFANTILE, TRANSIENT ",OMIM:608118," MITOCHONDRIAL MYOPATHY, INFANTILE, TRANSIENT "
" MITOCHONDRIAL MYOPATHY, LETHAL, INFANTILE ",OMIM:608118," MITOCHONDRIAL MYOPATHY, LETHAL, INFANTILE "
 MITOCHONDRIAL PHOSPHATE CARRIER DEFICIENCY ,OMIM:608118, MITOCHONDRIAL PHOSPHATE CARRIER DEFICIENCY 
 MITOCHONDRIAL PYRUVATE CARRIER DEFICIENCY ,OMIM:608118, MITOCHONDRIAL PYRUVATE CARRIER DEFICIENCY 
 MITOCHONDRIAL SHORT-CHAIN ENOYL-COA HYDRATASE 1 DEFICIENCY ,OMIM:608118, MITOCHONDRIAL SHORT-CHAIN ENOYL-COA HYDRATASE 1 DEFICIENCY 
 MITOCHONDRIAL TRIFUNCTIONAL PROTEIN DEFICIENCY ,OMIM:608118, MITOCHONDRIAL TRIFUNCTIONAL PROTEIN DEFICIENCY 
" MITRAL VALVE PROLAPSE, MYXOMATOUS ",OMIM:608118," MITRAL VALVE PROLAPSE, MYXOMATOUS "
 MIYOSHI MUSCULAR DYSTROPHY ,OMIM:608118, MIYOSHI MUSCULAR DYSTROPHY 
 MOHR-TRANEBJAERG SYNDROME ,OMIM:608118, MOHR-TRANEBJAERG SYNDROME 
 MOLYBDENUM COFACTOR DEFICIENCY ,OMIM:608118, MOLYBDENUM COFACTOR DEFICIENCY 
 MONILETHRIX ,OMIM:608118, MONILETHRIX 
 MONOCARBOXYLATE TRANSPORTER 1 DEFICIENCY ,OMIM:608118, MONOCARBOXYLATE TRANSPORTER 1 DEFICIENCY 
" MONONEUROPATHY OF THE MEDIAN NERVE, MILD ",OMIM:608118," MONONEUROPATHY OF THE MEDIAN NERVE, MILD "
 MORBID OBESITY AND SPERMATOGENIC FAILURE ,OMIM:608118, MORBID OBESITY AND SPERMATOGENIC FAILURE 
 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME ,OMIM:608118, MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 
 MOWAT-WILSON SYNDROME ,OMIM:608118, MOWAT-WILSON SYNDROME 
 MOYAMOYA DISEASE ,OMIM:608118, MOYAMOYA DISEASE 
 MUCKLE-WELLS SYNDROME ,OMIM:608118, MUCKLE-WELLS SYNDROME 
 MUCOLIPIDOSIS II ALPHA/BETA ,OMIM:608118, MUCOLIPIDOSIS II ALPHA/BETA 
 MUCOLIPIDOSIS III ALPHA/BETA ,OMIM:608118, MUCOLIPIDOSIS III ALPHA/BETA 
 MUCOLIPIDOSIS III GAMMA ,OMIM:608118, MUCOLIPIDOSIS III GAMMA 
 MUCOLIPIDOSIS IV ,OMIM:608118, MUCOLIPIDOSIS IV 
 MUCOPOLYSACCHARIDOSES ,OMIM:608118, MUCOPOLYSACCHARIDOSES 
" MUCOPOLYSACCHARIDOSIS, TYPE IIID ",OMIM:608118," MUCOPOLYSACCHARIDOSIS, TYPE IIID "
 MUENKE SYNDROME ,OMIM:608118, MUENKE SYNDROME 
 MUIR-TORRE SYNDROME ,OMIM:608118, MUIR-TORRE SYNDROME 
 MULIBREY NANISM ,OMIM:608118, MULIBREY NANISM 
 MULLERIAN APLASIA AND HYPERANDROGENISM ,OMIM:608118, MULLERIAN APLASIA AND HYPERANDROGENISM 
 MULTICENTRIC CARPOTARSAL OSTEOLYSIS SYNDROME ,OMIM:608118, MULTICENTRIC CARPOTARSAL OSTEOLYSIS SYNDROME 
" MULTICENTRIC OSTEOLYSIS, NODULOSIS, AND ARTHROPATHY ",OMIM:608118," MULTICENTRIC OSTEOLYSIS, NODULOSIS, AND ARTHROPATHY "
 MULTIPLE ACYL-COA DEHYDROGENASE DEFICIENCY ,OMIM:608118, MULTIPLE ACYL-COA DEHYDROGENASE DEFICIENCY 
 MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME ,OMIM:608118, MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 
 MULTIPLE ENDOCRINE NEOPLASIA ,OMIM:608118, MULTIPLE ENDOCRINE NEOPLASIA 
 MULTIPLE FIBROADENOMAS OF THE BREAST ,OMIM:608118, MULTIPLE FIBROADENOMAS OF THE BREAST 
" MULTIPLE JOINT DISLOCATIONS, SHORT STATURE, AND CRANIOFACIAL DYSMORPHISM WITH OR WITHOUT CONGENITAL HEART DEFECTS ",OMIM:608118," MULTIPLE JOINT DISLOCATIONS, SHORT STATURE, AND CRANIOFACIAL DYSMORPHISM WITH OR WITHOUT CONGENITAL HEART DEFECTS "
 MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME ,OMIM:608118, MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 
" MULTIPLE PTERYGIUM SYNDROME, ESCOBAR VARIANT ",OMIM:608118," MULTIPLE PTERYGIUM SYNDROME, ESCOBAR VARIANT "
" MULTIPLE PTERYGIUM SYNDROME, LETHAL TYPE ",OMIM:608118," MULTIPLE PTERYGIUM SYNDROME, LETHAL TYPE "
" MULTIPLE SCLEROSIS, SUSCEPTIBILITY TO ",OMIM:608118," MULTIPLE SCLEROSIS, SUSCEPTIBILITY TO "
" MULTIPLE SELF-HEALING SQUAMOUS EPITHELIOMA, SUSCEPTIBILITY TO ",OMIM:608118," MULTIPLE SELF-HEALING SQUAMOUS EPITHELIOMA, SUSCEPTIBILITY TO "
 MULTIPLE SULFATASE DEFICIENCY ,OMIM:608118, MULTIPLE SULFATASE DEFICIENCY 
 MULTIPLE SYNOSTOSES SYNDROME ,OMIM:608118, MULTIPLE SYNOSTOSES SYNDROME 
" MULTIPLE SYSTEM ATROPHY 1, SUSCEPTIBILITY TO ",OMIM:608118," MULTIPLE SYSTEM ATROPHY 1, SUSCEPTIBILITY TO "
 MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME ,OMIM:608118, MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME 
 MUSCLE HYPERTROPHY ,OMIM:608118, MUSCLE HYPERTROPHY 
" MUSCULAR DYSTROPHY, BECKER TYPE ",OMIM:608118," MUSCULAR DYSTROPHY, BECKER TYPE "
" MUSCULAR DYSTROPHY, CONGENITAL MEROSIN-DEFICIENT, 1A ",OMIM:608118," MUSCULAR DYSTROPHY, CONGENITAL MEROSIN-DEFICIENT, 1A "
" MUSCULAR DYSTROPHY, CONGENITAL, DUE TO INTEGRIN ALPHA-7 DEFICIENCY ",OMIM:608118," MUSCULAR DYSTROPHY, CONGENITAL, DUE TO INTEGRIN ALPHA-7 DEFICIENCY "
" MUSCULAR DYSTROPHY, CONGENITAL, LMNA-RELATED ",OMIM:608118," MUSCULAR DYSTROPHY, CONGENITAL, LMNA-RELATED "
" MUSCULAR DYSTROPHY, CONGENITAL, MEGACONIAL TYPE ",OMIM:608118," MUSCULAR DYSTROPHY, CONGENITAL, MEGACONIAL TYPE "
" MUSCULAR DYSTROPHY, DUCHENNE TYPE ",OMIM:608118," MUSCULAR DYSTROPHY, DUCHENNE TYPE "
" MUSCULAR DYSTROPHY, LIMB-GIRDLE, AUTOSOMAL DOMINANT ",OMIM:608118," MUSCULAR DYSTROPHY, LIMB-GIRDLE, AUTOSOMAL DOMINANT "
" MUSCULAR DYSTROPHY, LIMB-GIRDLE, AUTOSOMAL RECESSIVE ",OMIM:608118," MUSCULAR DYSTROPHY, LIMB-GIRDLE, AUTOSOMAL RECESSIVE "
" MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY, TYPE A ",OMIM:608118," MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY, TYPE A "
" MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY, TYPE B ",OMIM:608118," MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY, TYPE B "
" MYASTHENIC SYNDROME, CONGENITAL ",OMIM:608118," MYASTHENIC SYNDROME, CONGENITAL "
" MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO ",OMIM:608118," MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO "
 MYD88 DEFICIENCY ,OMIM:608118, MYD88 DEFICIENCY 
 MYELODYSPLASTIC SYNDROME ,OMIM:608118, MYELODYSPLASTIC SYNDROME 
 MYELOFIBROSIS ,OMIM:608118, MYELOFIBROSIS 
" MYELOMA, MULTIPLE ",OMIM:608118," MYELOMA, MULTIPLE "
 MYELOPEROXIDASE DEFICIENCY ,OMIM:608118, MYELOPEROXIDASE DEFICIENCY 
" MYELOPROLIFERATIVE DISORDER, CHRONIC, WITH EOSINOPHILIA ",OMIM:608118," MYELOPROLIFERATIVE DISORDER, CHRONIC, WITH EOSINOPHILIA "
" MYELOPROLIFERATIVE/LYMPHOPROLIFERATIVE NEOPLASMS, FAMILIAL (MULTIPLE TYPES), SUSCEPTIBILITY TO ",OMIM:608118," MYELOPROLIFERATIVE/LYMPHOPROLIFERATIVE NEOPLASMS, FAMILIAL (MULTIPLE TYPES), SUSCEPTIBILITY TO "
 MYHRE SYNDROME ,OMIM:608118, MYHRE SYNDROME 
" MYOCARDIAL INFARCTION, SUSCEPTIBILITY TO ",OMIM:608118," MYOCARDIAL INFARCTION, SUSCEPTIBILITY TO "
 MYOCLONIC EPILEPSY ASSOCIATED WITH RAGGED-RED FIBERS ,OMIM:608118, MYOCLONIC EPILEPSY ASSOCIATED WITH RAGGED-RED FIBERS 
" MYOCLONIC EPILEPSY, FAMILIAL INFANTILE ",OMIM:608118," MYOCLONIC EPILEPSY, FAMILIAL INFANTILE "
 MYOCLONIC-ATONIC EPILEPSY ,OMIM:608118, MYOCLONIC-ATONIC EPILEPSY 
" MYOCLONUS, FAMILIAL CORTICAL ",OMIM:608118," MYOCLONUS, FAMILIAL CORTICAL "
 MYOFIBRILLAR MYOPATHY ,OMIM:608118, MYOFIBRILLAR MYOPATHY 
" MYOGLOBINURIA, ACUTE RECURRENT, AUTOSOMAL RECESSIVE ",OMIM:608118," MYOGLOBINURIA, ACUTE RECURRENT, AUTOSOMAL RECESSIVE "
" MYOGLOBINURIA, RECURRENT ",OMIM:608118," MYOGLOBINURIA, RECURRENT "
 MYOPATHY DUE TO MYOADENYLATE DEAMINASE DEFICIENCY ,OMIM:608118, MYOPATHY DUE TO MYOADENYLATE DEAMINASE DEFICIENCY 
 MYOPATHY WITH EXTRAPYRAMIDAL SIGNS ,OMIM:608118, MYOPATHY WITH EXTRAPYRAMIDAL SIGNS 
" MYOPATHY WITH LACTIC ACIDOSIS, HEREDITARY ",OMIM:608118," MYOPATHY WITH LACTIC ACIDOSIS, HEREDITARY "
" MYOPATHY, AREFLEXIA, RESPIRATORY DISTRESS, AND DYSPHAGIA, EARLY-ONSET ",OMIM:608118," MYOPATHY, AREFLEXIA, RESPIRATORY DISTRESS, AND DYSPHAGIA, EARLY-ONSET "
" MYOPATHY, CENTRONUCLEAR ",OMIM:608118," MYOPATHY, CENTRONUCLEAR "
" MYOPATHY, CENTRONUCLEAR, 5 ",OMIM:608118," MYOPATHY, CENTRONUCLEAR, 5 "
" MYOPATHY, CENTRONUCLEAR, X-LINKED ",OMIM:608118," MYOPATHY, CENTRONUCLEAR, X-LINKED "
" MYOPATHY, CONGENITAL, COMPTON-NORTH ",OMIM:608118," MYOPATHY, CONGENITAL, COMPTON-NORTH "
" MYOPATHY, CONGENITAL, WITH FIBER-TYPE DISPROPORTION ",OMIM:608118," MYOPATHY, CONGENITAL, WITH FIBER-TYPE DISPROPORTION "
